Valence,Arousal,Dominance,Audio Energy
"5.249230769230769","4.174615384615384","5.397692307692308","0.044530858500610525"
"5.4351666666666665","4.1691666666666665","5.327166666666667","0.04017266618611481"
"5.316818181818181","3.855909090909091","5.218636363636363","0.07055162346740622"
"5.065294117647059","4.163137254901961","5.103333333333333","0.13502079325660993"
"5.368333333333332","4.181666666666666","4.88","0.04352254774817773"
"5.348510638297872","4.032127659574468","5.2417021276595746","0.06053573854830065"
"5.660697674418604","3.861162790697675","5.492093023255814","0.10404425094748897"
"5.637142857142857","4.064285714285714","5.752857142857143","0.010288929669464946"
"5.4464999999999995","4.048500000000001","5.5175","0.09782558923658716"
"5.566538461538462","4.103076923076923","5.362307692307693","0.047900293278025356"
"5.384748201438849","4.014424460431654","5.378381294964029","0.15436683972981502"
"5.3118965517241366","3.939137931034482","5.290344827586208","0.22556533974491952"
"3.17","6.35","3.62","0.3051937266278765"
"4.135","5.045","4.755","0.12407628559146845"
"5.417291666666666","4.165416666666666","5.206041666666667","0.022171602769390036"
"5.00948275862069","4.111896551724137","5.171724137931034","0.02029521166480825"
"5.001228070175438","4.150350877192983","5.163684210526316","0.008234215902769144"
"5.312749999999999","4.22975","5.322","0.026625857354261057"
"6.47","3.27","5.39","0.03632580110537292"
"5.711034482758619","4.052413793103448","5.552413793103448","0.023856634230052555"
"5.457669902912621","4.20873786407767","5.591456310679614","0.12801987832571107"
"5.545428571428571","3.990714285714285","5.490285714285714","0.059968227943900033"
"5.607439024390245","4.117743902439025","5.480792682926829","0.020885208067377214"
"5.408244274809159","4.128702290076335","5.334351145038168","0.010890788720780642"
"5.463181818181819","4.116363636363637","5.223181818181818","0.039740642108135216"
"5.427631578947368","3.8600000000000003","5.423684210526316","0.027646988854263286"
"5.4575471698113205","3.7830188679245285","5.515094339622642","0.01429175985501582"
"5.592943722943722","4.072121212121212","5.376796536796537","0.08632929657767792"
"5.479230769230769","4.011538461538461","5.272307692307692","0.05876420253977493"
"5.459999999999999","3.7899999999999996","5.369565217391305","0.11916248507515304"
"4.987692307692308","4.108076923076923","5.052307692307693","0.06707078433213261"
"5.2924999999999995","4.196250000000001","5.11","0.007928479220746801"
"4.923666666666666","4.114333333333334","5.050333333333334","0.00694321599834441"
"5.416195652173912","3.9894565217391293","5.469782608695653","0.03116858760945995"
"5.279999999999999","4.160666666666667","5.434","0.05119425337042557"
"5.608723404255319","4.1722340425531925","5.303085106382979","0.022709216015835892"
"5.231917808219177","3.998150684931507","5.221232876712328","0.007779348954996089"
"5.331420118343195","4.102248520710059","5.459585798816568","0.03892177068956008"
"5.506887417218543","4.239933774834436","5.4394701986754965","0.22894015557117267"
"5.421162790697673","4.109999999999999","5.49906976744186","0.1876532634628815"
"5.228125","4.088125","5.13375","0.03331294174253354"
"6.058571428571428","4.7299999999999995","5.258571428571429","0.050668712286025305"
"5.02","4.346666666666667","4.926666666666666","0.06312701324000386"
"5.131111111111111","4.405185185185185","5.275185185185186","0.12330029162561575"
"5.435277777777778","4.146319444444444","5.4309722222222225","0.014962975079719018"
"5.478684210526317","4.215921052631579","5.426973684210526","0.018264771413831142"
"5.354736842105263","3.8952631578947363","5.2494736842105265","0.019855147918083803"
"5.682857142857143","3.6635714285714287","5.465000000000001","0.04359096247482809"
"5.493333333333333","3.9583333333333335","5.331666666666667","0.0516721922779647"
"5.338874172185431","4.10158940397351","5.311523178807948","0.0692705008769587"
"5.555789473684209","4.0668421052631585","5.336842105263158","0.014405226051489875"
"5.207401574803149","4.183307086614174","5.347086614173229","0.03122802783667859"
"5.324719999999999","4.065359999999999","5.37392","0.09198419252800787"
"4.845789473684211","4.443684210526316","5.162368421052631","0.10563649064832743"
"5.8585416666666665","3.99625","5.500416666666666","0.14525731703492545"
"5.784","3.521","5.678","0.02670950131894016"
"4.539615384615385","4.293846153846154","4.954999999999999","0.17365350028322618"
"5.293529411764705","4.113529411764706","5.172941176470588","0.17901872073039785"
"5.336944444444445","3.981944444444445","5.497499999999999","0.2794183100358718"
"5.209473684210526","4.199473684210525","5.109473684210525","0.2534601489282425"
"5.1525","4.0683333333333325","5.381666666666667","0.20911169430748933"
"5.267999999999999","4.1075","5.121499999999999","0.16269368413895546"
"5.440526315789472","4.304736842105264","5.186052631578948","0.18611773024348133"
"4.84375","4.68","5.151249999999999","0.15763389744142228"
"5.159032258064515","4.234193548387096","5.297741935483871","0.19485526538076817"
"5.1704390243902445","4.334341463414634","5.264414634146341","0.15894233405100996"
"5.303636363636364","4.356363636363636","5.124545454545454","0.16393113350846214"
"5.49578947368421","4.1078947368421055","5.418157894736844","0.033925551316713536"
"6.167692307692307","4.096153846153846","5.6657692307692304","0.042239829907790814"
"5.361081081081081","4.015405405405406","5.256756756756757","0.03803203695900652"
"5.31551724137931","4.0731034482758615","5.054827586206897","0.06813500900925952"
"5.552439024390244","3.7458536585365856","5.450975609756098","0.06835397947659466"
"5.5075","4.07","5.461875","0.08454112843405479"
"5.4382758620689655","3.7327586206896552","5.288620689655172","0.10092844004795158"
"5.221578947368421","3.960526315789473","5.269999999999999","0.07505538036531836"
"5.100499999999999","4.132499999999999","5.3825","0.07428565753686872"
"5.811333333333334","3.6693333333333333","5.835333333333333","0.07855316563163389"
"5.621818181818181","3.9790909090909086","5.817272727272727","0.07287321077574882"
"5.4575510204081645","3.9840816326530613","5.477142857142857","0.09020893094923597"
"5.552903225806453","4.094838709677419","5.630322580645162","0.14708284822984724"
"4.904285714285715","4.055","5.28142857142857","0.21986383937103204"
"5.582931034482757","4.006379310344828","5.508620689655172","0.1403606530719899"
"5.619090909090909","4.220909090909091","5.2309090909090905","0.19249814425804307"
"4.7335714285714285","4.417142857142857","5.172142857142858","0.17038711471257612"
"5.354444444444444","4.718888888888889","5.208888888888889","0.18727899890621585"
"5.3618181818181805","4.3545454545454545","5.385454545454545","0.18616983061133227"
"5.759","4.24","5.625","0.05322489958714264"
"5.264153846153846","4.28923076923077","5.174923076923078","0.04387006771305211"
"5.477142857142858","4.078571428571428","5.168571428571428","0.057749560065453474"
"5.404285714285714","3.7192857142857134","5.088571428571428","0.15345883823068862"
"5.058333333333334","3.643333333333333","4.8933333333333335","0.04461152659956844"
"5.557016129032259","4.053629032258065","5.573145161290324","0.025819618040887563"
"6.137333333333333","4.355333333333333","5.602666666666667","0.038170986318897274"
"5.950000000000001","3.895384615384615","5.612307692307693","0.1620169444532489"
"5.599375","4.1990625","5.384375","0.2092427265670406"
"5.885172413793102","4.038620689655172","5.543448275862069","0.10129544327103512"
"5.567692307692307","4.213846153846154","5.533846153846155","0.04527585902397527"
"5.407352941176471","3.5761764705882353","5.313235294117647","0.06958852719916148"
"5.523333333333333","3.7883333333333327","5.333333333333333","0.04747813272058533"
"5.835","4.236","5.3759999999999994","0.05219604285301156"
"5.071428571428571","4.428571428571429","5.184285714285714","0.0357026329350297"
"5.245555555555557","4.013148148148148","5.458333333333333","0.008197842356341667"
"5.744000000000001","3.4973333333333327","5.3420000000000005","0.022494246467415536"
"5.453636363636363","3.73030303030303","5.425454545454545","0.0361781235196859"
"5.656545454545455","3.8167272727272734","5.5645454545454545","0.0370453116288466"
"5.412857142857143","3.8942857142857146","5.515714285714286","0.05874148614710362"
"5.459696969696969","4.016060606060606","5.473030303030302","0.04435127386632408"
"4.786666666666666","3.5933333333333337","5.21","0.021632992259535935"
"5.033846153846154","3.775769230769231","5.279230769230768","0.019741074137482034"
"5.4825","3.54","5.784999999999999","0.019493478737951268"
"5.048","3.686","5.172","0.03228696547304757"
"5.901764705882352","4.08","5.635882352941176","0.016685473836224603"
"5.6929838709677405","3.8589516129032257","5.535322580645162","0.07828711654393716"
"5.475588235294118","3.9868627450980396","5.4737254901960775","0.025847472024017437"
"5.794324324324324","4.033513513513514","5.640337837837838","0.028081106508456768"
"5.0359375","3.9965624999999996","5.274062499999999","0.018811635369312765"
"5.236666666666667","3.4433333333333334","5.633333333333333","0.061356884659963154"
"5.212727272727273","4.052727272727273","5.39","0.07746182995730526"
"5.400161290322582","4.071935483870968","5.3875806451612895","0.09970458173472041"
"5.318529411764707","3.5382352941176465","5.692352941176471","0.08028324057370316"
"5.348333333333333","4.008611111111112","5.415833333333333","0.0281572873363149"
"5.657169811320754","3.906981132075472","5.504716981132075","0.03450987520275906"
"5.420454545454545","4.229772727272728","5.281136363636364","0.02415454512917937"
"5.597777777777777","3.376666666666667","4.933333333333334","0.03961000033629301"
"5.03423076923077","4.493076923076923","5.313461538461539","0.12850251625649653"
"6.036363636363637","4.156363636363636","5.608181818181818","0.10956921397443152"
"5.6899999999999995","3.5780000000000003","4.962","0.0859415197138724"
"4.817647058823529","4.239411764705882","5.331176470588236","0.1449151443825705"
"5.07125","4.5875","5.37","0.09440510721913484"
"5.05","4.236","5.4719999999999995","0.15559698800987715"
"5.64655172413793","4.044827586206896","5.5889655172413795","0.16138584152946545"
"5.1031707317073165","4.489756097560976","5.278170731707317","0.19346421197094793"
"4.811249999999999","4.2562500000000005","4.92","0.17995698819002956"
"5.315263157894736","3.9522807017543853","5.317719298245614","0.07243606555389853"
"4.981785714285714","4.203571428571429","5.2475000000000005","0.13195312473972323"
"4.848571428571428","3.788571428571429","5.157142857142857","0.17457185385662352"
"5.257692307692308","4.403846153846154","5.451538461538461","0.10609271907372987"
"5.2225","4.192500000000001","5.6499999999999995","0.09330495255226037"
"5.575714285714286","3.5100000000000002","5.354285714285714","0.03823411314599423"
"5.09","3.62","5.62","0.04650603296643593"
"6.36","4.05","5.72","0.011881700773212135"
"4.21","4.98","4.98","0.021518471861296833"
"5.299166666666666","4.0841666666666665","5.515833333333333","0.05290195063681283"
"5.2126229508196715","4.352622950819672","5.208852459016393","0.024019975256056095"
"5.2335714285714285","4.434285714285714","5.502857142857143","0.08022835173665945"
"5.27375","3.88375","5.30875","0.038855154301200026"
"5.4350000000000005","4.24","5.32","0.024879953529085102"
"5.326315789473684","3.8626315789473677","5.2963157894736845","0.039818242131911104"
"5.586122448979593","3.8318367346938773","5.5259183673469385","0.08820502849157712"
"5.433333333333334","4.183333333333334","5.5183333333333335","0.06501667656535322"
"5.529397590361446","4.043132530120483","5.45578313253012","0.08785355797336504"
"5.325","4.067399999999999","5.325799999999999","0.0218570297057809"
"5.180689655172413","3.780689655172414","5.26","0.10442490157731613"
"6.131052631578946","4.172631578947367","5.626315789473685","0.02587328205281103"
"5.222333333333333","3.956666666666666","5.243","0.010852218982929668"
"5.709130434782609","3.829565217391305","5.292173913043478","0.013209377844950099"
"5.187575757575758","3.8000000000000003","5.30030303030303","0.0153752107942789"
"5.475670103092783","4.085360824742268","5.460618556701031","0.015314397467185298"
"5.315151515151516","4.0578787878787885","5.305","0.020983324659021"
"5.483170731707317","3.881951219512195","5.391951219512194","0.016821915799489797"
"5.724117647058824","3.828039215686275","5.565098039215687","0.015397433933936134"
"5.396792452830188","4.275283018867925","5.38679245283019","0.016956917361325333"
"5.994999999999999","3.8825","5.3774999999999995","0.014396951459656636"
"5.80625","4.0","5.49425","0.01878271688706644"
"5.553636363636364","4.176969696969696","5.408181818181818","0.044942802552636864"
"6.0575","4.4325","5.02","0.16104250490869867"
"5.933666666666666","4.317000000000001","5.386","0.1708379505935751"
"5.064","3.914","5.640000000000001","0.05690144385244621"
"5.62","3.86","5.4799999999999995","0.0183107387886756"
"5.652962962962963","3.8288888888888892","5.38962962962963","0.020876947868212366"
"5.016666666666667","4.141666666666667","5.551666666666667","0.0253490833647533"
"5.798","4.134","5.618","0.010981096983920236"
"6.162","3.533","6.035","0.016259051237693598"
"5.58138888888889","3.926388888888889","5.5311111111111115","0.0860859422972322"
"4.821666666666666","3.6933333333333334","5.445","0.07921404449142769"
"5.511666666666667","3.908888888888889","5.650555555555555","0.08463726565026798"
"5.721111111111112","3.8306666666666667","5.687111111111111","0.051649392094958474"
"5.396470588235295","4.002941176470588","5.246470588235294","0.07987458116565523"
"5.610204081632654","3.7191836734693875","5.578163265306122","0.12493028535115182"
"5.45945945945946","3.942432432432433","5.284324324324324","0.07340860567169324"
"4.935555555555556","3.803333333333333","4.818888888888889","0.14013986974433995"
"5.643333333333333","4.009523809523809","5.5980952380952385","0.19913274112464271"
"5.25","3.98","5.185","0.15182294448839445"
"4.963333333333334","4.301666666666667","4.883333333333334","0.17982588509397493"
"5.654399999999999","3.9756000000000005","5.587199999999999","0.12535200634743565"
"5.515000000000001","3.832142857142857","5.2907142857142855","0.15386718580159306"
"5.503947368421052","4.2552631578947375","5.410789473684211","0.18170100999156888"
"5.122000000000001","4.295","5.024","0.14849054489714072"
"5.409473684210527","3.9160526315789475","5.488421052631579","0.14693642994483766"
"5.426666666666667","3.8699999999999997","4.986666666666666","0.1512536972347525"
"5.006","3.4979999999999998","5.414","0.10913268664498363"
"4.911428571428571","4.126666666666667","4.94095238095238","0.1079058108717404"
"4.475","3.6000000000000005","4.632499999999999","0.055810997988771927"
"5.736666666666667","3.8433333333333333","5.548333333333333","0.06578688313814093"
"5.3991911764705875","3.929852941176471","5.4501470588235295","0.08024477990080398"
"6.133333333333333","4.4433333333333325","5.451666666666667","0.027065565436794444"
"5.2025","4.37","4.963333333333334","0.05743512903781759"
"6.577142857142857","4.191428571428571","5.76","0.07103945671268344"
"5.743333333333333","4.087777777777777","5.387777777777778","0.042250052901948235"
"5.4222222222222225","3.673333333333334","5.578888888888889","0.02089652041505593"
"5.6975","3.89","5.72","0.02952260680521217"
"5.109047619047619","4.200793650793649","5.23968253968254","0.04158536059507368"
"5.008888888888889","4.275555555555556","5.013333333333333","0.012909933132987102"
"5.100952380952381","3.955238095238095","5.236666666666666","0.010755569702630655"
"4.66","6.215","4.82","0.02493966216823583"
"4.736666666666667","4.174666666666668","5.1339999999999995","0.018332926388462067"
"6.208703703703703","4.099444444444445","5.899259259259259","0.025083755930877243"
"5.647","4.0756000000000006","5.5602","0.030447725651473995"
"5.680517241379311","3.84","5.461034482758621","0.027388556145869377"
"5.376400000000001","3.644399999999999","5.486800000000001","0.06740934345440107"
"5.6388","3.8464","5.645200000000001","0.018488547668698722"
"5.3118181818181816","3.9786363636363644","5.436590909090909","0.01240143652192569"
"6.065833333333333","4.043333333333333","5.895","0.018034553627783452"
"5.6899999999999995","3.591","5.624999999999999","0.018402611606107136"
"5.99375","4.675","5.97875","0.04229116833768158"
"6.830000000000001","4.3933333333333335","5.87","0.017206178623502794"
"5.749393939393939","4.224242424242425","5.673030303030303","0.006358921037524482"
"6.143846153846154","4.168461538461538","5.9484615384615385","0.025447378790463313"
"5.884","4.150999999999999","5.576500000000001","0.047400844402821996"
"5.47","3.35","6.0","0.014794350680785277"
"5.952307692307692","3.9376923076923083","5.354615384615385","0.028026068138938796"
"5.164375","3.7199999999999998","5.3256250000000005","0.011964093150984276"
"5.287368421052631","4.0336842105263155","5.512105263157895","0.011976186129078725"
"5.812400000000001","3.8176","5.654","0.07595895592171736"
"5.185833333333332","3.8383333333333334","5.338333333333334","0.02782945056576431"
"6.43","4.265","5.584999999999999","0.006530006536920449"
"5.5668493150684935","3.885342465753425","5.427397260273972","0.014009855056723967"
"5.4704999999999995","4.278499999999999","5.244","0.013445890771281069"
"5.659565217391304","3.8502173913043483","5.4676086956521734","0.010577742353968415"
"5.6875","3.9629166666666666","5.41375","0.03195345249430631"
"4.851666666666667","3.885","5.151666666666666","0.10301462179929702"
"5.306857142857142","3.841142857142857","5.336285714285713","0.10590019663830799"
"5.1127272727272715","4.097727272727272","5.204545454545454","0.022887795017235035"
"5.3319230769230765","4.076153846153846","5.5334615384615375","0.06249504038962618"
"5.47","3.763103448275861","5.498620689655173","0.042330725867719785"
"6.181086956521739","3.9210869565217394","5.939347826086956","0.03526524226553283"
"4.923125","4.0225","5.051875","0.026908815272969684"
"5.778918918918919","4.072162162162162","5.6016216216216215","0.006649032099161484"
"5.834680851063829","3.8904255319148935","5.84595744680851","0.006676731794814517"
"6.0075","3.9218749999999996","5.679375","0.005561858410847827"
"5.425892857142857","3.9037499999999996","5.482857142857142","0.09765800537348197"
"5.597142857142857","3.934285714285714","5.431428571428571","0.10541734794218191"
"5.553","4.011","5.486999999999999","0.07554485908725099"
"5.9159999999999995","3.412","5.568","0.04440041809063683"
"-1","-1","-1","0.0442849579805053"
"5.134736842105262","3.975263157894737","5.528947368421052","0.05111314465568666"
"4.979047619047618","4.166190476190476","5.299047619047618","0.041081928091485066"
"5.531818181818182","4.151363636363636","5.190454545454546","0.060724413949243695"
"4.266","3.968000000000001","4.984","0.12893133147452937"
"4.215625000000001","4.305625","4.73125","0.036343474420694244"
"5.141111111111111","4.147222222222222","5.087222222222222","0.05158154670753903"
"5.414545454545455","3.898181818181818","5.352727272727273","0.0975965038829556"
"5.433333333333334","3.443333333333333","4.901666666666667","0.0718371231798501"
"5.813333333333333","4.073333333333333","5.723333333333333","0.12385181180435484"
"4.891818181818182","3.651818181818182","5.129090909090909","0.1745946032163127"
"5.246052631578945","3.7307894736842107","5.537105263157895","0.020858602510353343"
"5.235230769230769","3.791076923076923","5.385692307692308","0.07368679038085096"
"5.0645454545454545","3.7181818181818183","5.390909090909091","0.15408927097510103"
"6.24","3.8800000000000003","5.796","0.10549206459055832"
"5.7225","3.65","5.54","0.08390315470177614"
"5.465","4.12","6.145","0.02677423112862917"
"4.673","4.702","5.212","0.029437112240799278"
"5.384571428571428","4.083714285714285","5.465142857142857","0.03799410422754489"
"5.1604347826086965","4.042173913043477","5.272608695652174","0.1304036660411649"
"5.4575","3.78625","5.516249999999999","0.17040698650089955"
"5.566666666666666","4.201666666666667","5.704999999999999","0.1665765649209545"
"4.475","4.825","5.085","0.14208918596967765"
"4.5649999999999995","4.495714285714286","5.368571428571428","0.2083077434481271"
"4.76","3.8125","5.47","0.18038895909661398"
"5.03","4.196666666666666","5.361111111111111","0.0316998625736361"
"3.8274999999999997","5.795","4.55","0.04827604047066631"
"5.74","3.5589999999999997","5.7315000000000005","0.0316090741320478"
"5.506538461538461","4.284999999999999","5.503461538461538","0.042784805634548236"
"5.17","3.6629999999999994","5.235","0.08556413158541423"
"5.544912280701754","3.8549122807017544","5.506842105263159","0.03966333421734724"
"5.392857142857143","4.118571428571429","5.2299999999999995","0.037492259289682375"
"5.441666666666666","3.625","5.646666666666666","0.06626158060401056"
"5.718333333333335","4.215789473684211","5.408947368421054","0.058336761688120034"
"5.580714285714284","3.9424999999999994","5.293571428571428","0.18878638422077432"
"5.6866896551724135","4.034896551724137","5.6931034482758625","0.2024591388992546"
"5.185714285714286","4.212857142857143","5.661428571428571","0.14489195722706585"
"5.653243243243243","4.017297297297298","5.5140540540540535","0.10403764135580743"
"6.061428571428571","4.1971428571428575","5.667142857142857","0.149934923473294"
"6.263333333333333","3.979999999999999","5.515000000000001","0.038294723138927615"
"6.01625","3.9450000000000003","5.75625","0.05936553073316748"
"6.275","4.1674999999999995","5.8575","0.11176282287921556"
"4.876","3.622","4.962000000000001","0.025220881836464377"
"5.675","4.23","5.45","0.14802130238884528"
"5.49462962962963","3.910740740740741","5.591481481481481","0.15566292281568603"
"5.1803448275862065","3.976034482758621","5.31396551724138","0.21221330756713977"
"5.5634999999999994","4.056","5.68","0.11856815236949425"
"5.157384615384616","4.1141538461538465","5.33","0.01422134739715407"
"5.378","4.467999999999999","5.188","0.016541639104479307"
"5.073333333333333","4.228888888888888","5.152222222222222","0.00952519198414576"
"5.1414285714285715","3.595714285714286","4.825714285714285","0.02967506960330897"
"5.584523809523809","4.205952380952381","5.630238095238095","0.061403259085822136"
"5.938888888888889","4.057777777777778","5.553888888888888","0.061576095860800234"
"5.53969696969697","4.406666666666667","5.462121212121211","0.07346118636411551"
"5.4771875","3.9815625","5.5806249999999995","0.1389413633208672"
"5.505903614457831","3.8950602409638564","5.653253012048193","0.16311845513528958"
"5.524877049180327","3.9377049180327868","5.526844262295082","0.14411475743972552"
"5.7829999999999995","3.8099999999999996","5.4955","0.14140419000168133"
"5.454485981308412","4.218411214953272","5.590186915887849","0.17904063138064483"
"5.245555555555556","4.04111111111111","4.911111111111111","0.021166080269596352"
"5.570172413793103","3.9846551724137935","5.585","0.01605708952730629"
"5.746944444444444","3.8505555555555557","5.478055555555555","0.015848363748488095"
"5.715","3.4724999999999997","6.00125","0.01356612015116229"
"5.765714285714286","4.151428571428572","5.404285714285714","0.09336819623683738"
"5.1974193548387095","4.016774193548387","5.429838709677419","0.11611271078782849"
"5.941666666666666","3.633333333333333","5.510000000000001","0.07358037803185753"
"5.5823809523809516","3.9733333333333327","5.470000000000001","0.099446390912605"
"4.945","3.893333333333333","4.661666666666666","0.11114775722826035"
"5.975862068965518","4.18551724137931","5.729310344827588","0.1241470214863961"
"6.050666666666668","3.7866666666666666","5.720666666666667","0.1500121245417139"
"5.049473684210526","3.880000000000001","5.117894736842106","0.15511811912754792"
"5.455696202531646","3.9744303797468357","5.495063291139241","0.07506761722298182"
"5.382666666666667","3.623333333333334","5.170000000000001","0.017804286762734513"
"5.8886666666666665","3.905333333333333","5.683000000000002","0.043708561327805484"
"5.8500000000000005","3.8407142857142853","5.8950000000000005","0.029543576814664383"
"5.588571428571429","3.5614285714285714","5.8742857142857146","0.01678842138051329"
"5.905","3.6799999999999997","6.205","0.015893373187255967"
"-1","-1","-1","0.014528435278056903"
"5.2453594771241825","4.2324183006535945","5.242287581699346","0.0023488065491883876"
"5.756666666666667","3.762499999999999","5.683333333333334","0.05675479224664795"
"4.957777777777778","4.195","5.330555555555555","0.02620737542763997"
"5.674","4.084","5.626","0.016260838195368905"
"5.249019607843138","4.18921568627451","5.369607843137255","0.009439234968096387"
"5.510000000000001","4.000697674418604","5.638604651162791","0.01856670766994077"
"5.336016949152544","4.088983050847458","5.392118644067797","0.06266911601475403"
"5.295238095238095","4.314285714285715","5.454285714285714","0.07908961998384148"
"5.822142857142858","4.450714285714286","5.619999999999998","0.04917433855882932"
"4.939090909090909","4.269090909090909","5.4845454545454535","0.004669886034699129"
"5.668333333333334","3.7299999999999986","5.430666666666666","0.029250371554282645"
"5.227777777777778","4.1594444444444445","5.348888888888889","0.06712498976726652"
"5.004444444444444","3.3788888888888886","5.2411111111111115","0.06034911963645994"
"5.70625","4.48625","5.43625","0.017899252469772125"
"5.673076923076923","4.014615384615385","5.512692307692307","0.03223546548112881"
"5.353225806451612","4.111935483870968","5.604516129032258","0.14567633176120112"
"5.3564","4.1048","5.6644","0.26940918443850786"
"5.146875","4.8687499999999995","5.31","0.32454494094072195"
"4.91125","4.391249999999999","5.05625","0.3425982192018798"
"6.445","3.32","5.335","0.2761674000169123"
"5.346296296296296","4.216296296296297","5.118148148148148","0.2972516393162101"
"5.01","4.4031034482758615","5.193103448275862","0.22623699316816845"
"5.3903448275862065","4.503793103448276","5.416551724137933","0.0576814553612369"
"5.254303797468354","4.2530379746835445","5.13493670886076","0.0415729458525549"
"5.343148148148147","4.403333333333333","5.420000000000001","0.08808987280133605"
"5.142173913043478","4.171739130434782","5.274239130434782","0.06235255411414641"
"4.983636363636363","4.011818181818182","4.874545454545454","0.021139473162802264"
"5.483970588235294","4.139411764705883","5.432058823529412","0.02471955892192219"
"5.283888888888888","4.034444444444444","5.213888888888889","0.04735284992195092"
"5.299545454545455","3.9822727272727274","5.3963636363636365","0.05413389730443837"
"5.09111111111111","4.262037037037038","5.087222222222222","0.022808409648286676"
"5.408512396694215","4.166859504132232","5.513471074380165","0.04734588548200577"
"5.5998","3.8298","5.4676","0.07587277227879739"
"5.4277083333333325","3.9656250000000006","5.363958333333334","0.08153465327613446"
"4.05","5.55","4.85","0.06733472106282293"
"5.376727272727273","4.046181818181818","5.408363636363636","0.08263581989610205"
"5.243529411764705","3.9779411764705883","5.366470588235294","0.08159564331467244"
"5.612499999999999","4.1310714285714285","5.315714285714286","0.029581984883193257"
"4.634","4.612","5.17","0.02251057397606019"
"6.1207692307692305","3.535384615384616","5.885384615384615","0.01689587180551542"
"5.872916666666666","3.9345833333333338","5.46375","0.027915808369361483"
"5.6049999999999995","4.009473684210526","5.561052631578947","0.010350732148666997"
"5.273958333333333","4.014375","5.518541666666667","0.012897035802928326"
"6.053333333333334","3.5933333333333337","5.95","0.02932227104083671"
"5.457118644067797","4.002203389830508","5.569830508474575","0.05192612280233357"
"5.445454545454546","3.6868181818181824","5.346818181818183","0.07790482597562882"
"5.009090909090909","3.9899999999999993","5.405454545454545","0.12036964123610436"
"5.453333333333334","3.8196296296296293","5.251481481481482","0.07046371209248337"
"5.003333333333333","3.965833333333333","4.9825","0.019159652281218197"
"5.107857142857142","3.7757142857142854","5.247142857142856","0.015595862342493614"
"5.719166666666667","3.7958333333333325","5.545000000000001","0.023703440243010066"
"4.8965","4.734","5.210999999999999","0.02460584317297635"
"4.873333333333334","4.61","4.3933333333333335","0.060754327043751076"
"5.644166666666667","4.589166666666666","5.4558333333333335","0.023674651269630715"
"5.6000000000000005","3.8866666666666663","5.304444444444445","0.09447534198898996"
"4.954615384615384","3.618461538461539","5.176923076923078","0.06020461340319545"
