Movie,Valence,Arousal,Genre
s.-darko,5.65188051595,3.9712740439,Sci-Fi
s.-darko,5.65188051595,3.9712740439,Thriller
save-the-last-dance,5.72189554762,4.04759909825,Drama
save-the-last-dance,5.72189554762,4.04759909825,Romance
saving-mr.-banks,5.87577445652,3.9454367236,Comedy
saving-mr.-banks,5.87577445652,3.9454367236,Drama
saving-private-ryan,5.51717376904,4.02384632369,Action
saving-private-ryan,5.51717376904,4.02384632369,Drama
saving-private-ryan,5.51717376904,4.02384632369,War
schindler's-list,5.63466696737,3.93328371673,Drama
schindler's-list,5.63466696737,3.93328371673,War
scott-pilgrim-vs-the-world,5.69344368014,4.0738327601,Action
scott-pilgrim-vs-the-world,5.69344368014,4.0738327601,Comedy
scott-pilgrim-vs-the-world,5.69344368014,4.0738327601,Fantasy
scream-2,5.5991314081,4.01295948064,Horror
scream-2,5.5991314081,4.01295948064,Mystery
scream-2,5.5991314081,4.01295948064,Thriller
scream-3,5.50849815043,4.13074969174,Horror
scream-3,5.50849815043,4.13074969174,Mystery
scream-3,5.50849815043,4.13074969174,Thriller
scream,5.58315820313,4.03210742187,Horror
scream,5.58315820313,4.03210742187,Mystery
scream,5.58315820313,4.03210742187,Thriller
se7en,5.52024242424,3.95748606061,Drama
se7en,5.52024242424,3.95748606061,Mystery
se7en,5.52024242424,3.95748606061,Thriller
semi-pro,5.74633776485,4.08070004155,Comedy
sense-and-sensibility,5.82832443603,3.95106251076,Drama
sense-and-sensibility,5.82832443603,3.95106251076,Comedy
sense-and-sensibility,5.82832443603,3.95106251076,Romance
serenity,5.54279144385,4.03884848485,Action
serenity,5.54279144385,4.03884848485,Adventure
serenity,5.54279144385,4.03884848485,Sci-Fi
serenity,5.54279144385,4.03884848485,Thriller
sex-and-the-city,5.93323832924,4.03277313677,Comedy
sex-and-the-city,5.93323832924,4.03277313677,Drama
sex-and-the-city,5.93323832924,4.03277313677,Romance
sexual-life,5.82387012987,4.03136623377,Comedy
sexual-life,5.82387012987,4.03136623377,Drama
shakespeare-in-love,5.74830765984,4.0423718084,Drama
shakespeare-in-love,5.74830765984,4.0423718084,Romance
shakespeare-in-love,5.74830765984,4.0423718084,Comedy
shallow-grave,5.61705210084,3.89951260504,Comedy
shallow-grave,5.61705210084,3.89951260504,Crime
shallow-grave,5.61705210084,3.89951260504,Drama
shallow-grave,5.61705210084,3.89951260504,Thriller
shame,5.68846764347,4.05449328449,Drama
she's-out-of-my-league,5.76403581527,4.05878982092,Comedy
she's-out-of-my-league,5.76403581527,4.05878982092,Romance
sherlock-holmes,5.50172272105,4.00130878101,Action
sherlock-holmes,5.50172272105,4.00130878101,Adventure
sherlock-holmes,5.50172272105,4.00130878101,Crime
sherlock-holmes,5.50172272105,4.00130878101,Mystery
sherlock-holmes,5.50172272105,4.00130878101,Thriller
shifty,5.59341869793,4.10716445541,Thriller
shivers,5.55615955473,3.95807050093,Horror
shivers,5.55615955473,3.95807050093,Sci-Fi
shrek-the-third,5.65267548778,4.04738057861,Animation
shrek-the-third,5.65267548778,4.04738057861,Adventure
shrek-the-third,5.65267548778,4.04738057861,Comedy
sideways,5.8314530408,3.98519438029,Adventure
sideways,5.8314530408,3.98519438029,Comedy
sideways,5.8314530408,3.98519438029,Drama
signs,5.72370501214,3.85910797085,Drama
signs,5.72370501214,3.85910797085,Horror
signs,5.72370501214,3.85910797085,Sci-Fi
signs,5.72370501214,3.85910797085,Thriller
silence-of-the-lambs,5.53170655714,3.97736014729,Crime
silence-of-the-lambs,5.53170655714,3.97736014729,Drama
silence-of-the-lambs,5.53170655714,3.97736014729,Horror
silence-of-the-lambs,5.53170655714,3.97736014729,Thriller
silver-bulle,5.5717042363,3.97790322581,Horror
silver-linings-playbook,5.77611188165,4.11661581137,Comedy
silver-linings-playbook,5.77611188165,4.11661581137,Drama
silver-linings-playbook,5.77611188165,4.11661581137,Romance
simone,5.74854036744,4.01576605427,Comedy
simone,5.74854036744,4.01576605427,Drama
simone,5.74854036744,4.01576605427,Sci-Fi
sister-act,5.68007970244,3.96766029047,Comedy
sister-act,5.68007970244,3.96766029047,Crime
sister-act,5.68007970244,3.96766029047,Musical
sleepless-in-seattle,5.8354408298,3.97297736917,Comedy
sleepless-in-seattle,5.8354408298,3.97297736917,Romance
sleepless-in-seattle,5.8354408298,3.97297736917,Drama
sleepy-hollow,5.38450452184,3.98190686935,Horror
sleepy-hollow,5.38450452184,3.98190686935,Mystery
sling-blade,5.83318368874,3.93299102132,Drama
slither,5.50172625344,4.0627924688,Comedy
slither,5.50172625344,4.0627924688,Horror
slither,5.50172625344,4.0627924688,Sci-Fi
slumdog-millionaire,5.68699180796,4.03112783387,Crime
slumdog-millionaire,5.68699180796,4.03112783387,Drama
slumdog-millionaire,5.68699180796,4.03112783387,Romance
smashed,5.75577385521,4.1992069583,Comedy
smashed,5.75577385521,4.1992069583,Drama
smokin'-aces,5.43414492321,4.09415386909,Action
smokin'-aces,5.43414492321,4.09415386909,Comedy
smokin'-aces,5.43414492321,4.09415386909,Crime
smokin'-aces,5.43414492321,4.09415386909,Drama
snatch,5.53479077043,4.1164450528,Comedy
snatch,5.53479077043,4.1164450528,Crime
snow-falling-on-cedars,5.60725986109,3.99169964618,Drama
snow-white-and-the-huntsman,5.57603320664,4.11401880376,Action
snow-white-and-the-huntsman,5.57603320664,4.11401880376,Adventure
snow-white-and-the-huntsman,5.57603320664,4.11401880376,Drama
so-i-married-an-axe-murderer,5.79381369993,4.05105475231,Comedy
so-i-married-an-axe-murderer,5.79381369993,4.05105475231,Romance
so-i-married-an-axe-murderer,5.79381369993,4.05105475231,Thriller
solaris,5.70029444652,3.99562802833,Drama
solaris,5.70029444652,3.99562802833,Romance
solaris,5.70029444652,3.99562802833,Sci-Fi
soldier,5.40294287681,4.06819958706,Action
soldier,5.40294287681,4.06819958706,Drama
soldier,5.40294287681,4.06819958706,Sci-Fi
someone-to-watch-over-me,5.69261875761,3.98985627284,Action
someone-to-watch-over-me,5.69261875761,3.98985627284,Crime
someone-to-watch-over-me,5.69261875761,3.98985627284,Thriller
someone-to-watch-over-me,5.69261875761,3.98985627284,Drama
something's-gotta-give,5.88162108672,4.03456099316,Comedy
something's-gotta-give,5.88162108672,4.03456099316,Romance
something's-gotta-give,5.88162108672,4.03456099316,Drama
source-code,5.5766954023,3.9477545156,Mystery
source-code,5.5766954023,3.9477545156,Sci-Fi
source-code,5.5766954023,3.9477545156,Thriller
south-park,5.65776908023,4.21706457926,Animation
south-park,5.65776908023,4.21706457926,Comedy
south-park,5.65776908023,4.21706457926,Musical
spanglish,5.86368117798,4.07410371319,Comedy
spanglish,5.86368117798,4.07410371319,Romance
spanglish,5.86368117798,4.07410371319,Drama
spare-me,5.65440042827,4.02104657388,Thriller
spartan,5.6325433526,3.9239521057,Crime
spartan,5.6325433526,3.9239521057,Drama
spartan,5.6325433526,3.9239521057,Thriller
speed-racer,5.68582974138,4.06338977833,Action
speed-racer,5.68582974138,4.06338977833,Family
speed-racer,5.68582974138,4.06338977833,Sport
sphere,5.57469433289,3.96455823293,Sci-Fi
sphere,5.57469433289,3.96455823293,Thriller
spider-man,5.61791621446,4.07586715867,Action
spider-man,5.61791621446,4.07586715867,Adventure
spider-man,5.61791621446,4.07586715867,Sci-Fi
st.-elmo's-fire,5.77675432682,4.12498763767,Drama
st.-elmo's-fire,5.77675432682,4.12498763767,Romance
star-trek-nemesis,5.60689018269,4.08201565951,Action
star-trek-nemesis,5.60689018269,4.08201565951,Adventure
star-trek-nemesis,5.60689018269,4.08201565951,Drama
star-trek-nemesis,5.60689018269,4.08201565951,Sci-Fi
star-trek-nemesis,5.60689018269,4.08201565951,Thriller
star-trek,5.6275102529,4.08550580998,Action
star-trek,5.6275102529,4.08550580998,Adventure
star-trek,5.6275102529,4.08550580998,Sci-Fi
star-wars-1,5.56215804453,4.05256320107,Sci-Fi
star-wars-1,5.56215804453,4.05256320107,Adventure
star-wars-1,5.56215804453,4.05256320107,Action
star-wars-1,5.56215804453,4.05256320107,Fantasy
star-wars-2,5.62664498531,4.06201426773,Sci-Fi
star-wars-2,5.62664498531,4.06201426773,Adventure
star-wars-2,5.62664498531,4.06201426773,Action
star-wars-2,5.62664498531,4.06201426773,Fantasy
star-wars-3,5.49304044177,4.05899301608,Sci-Fi
star-wars-3,5.49304044177,4.05899301608,Adventure
star-wars-3,5.49304044177,4.05899301608,Action
star-wars-3,5.49304044177,4.05899301608,Fantasy
star-wars-4,5.50116109739,4.10367702509,Action
star-wars-4,5.50116109739,4.10367702509,Adventure
star-wars-4,5.50116109739,4.10367702509,Fantasy
star-wars-4,5.50116109739,4.10367702509,Sci-Fi
star-wars-5,5.49532085134,4.1039606337,Action
star-wars-5,5.49532085134,4.1039606337,Adventure
star-wars-5,5.49532085134,4.1039606337,Fantasy
star-wars-5,5.49532085134,4.1039606337,Sci-Fi
star-wars-7,5.51094383175,4.07862528854,Action
star-wars-7,5.51094383175,4.07862528854,Adventure
star-wars-7,5.51094383175,4.07862528854,Fantasy
starman,5.61590124205,3.94177521963,Adventure
starman,5.61590124205,3.94177521963,Drama
starman,5.61590124205,3.94177521963,Romance
starman,5.61590124205,3.94177521963,Sci-Fi
state-and-main,5.76555555556,3.8951179095,Comedy
station-west,5.59306878307,3.97025177887,Western
storytelling,5.75881193124,4.07438827098,Comedy
storytelling,5.75881193124,4.07438827098,Drama
strange-days,5.57868150897,4.07811750155,Crime
strange-days,5.57868150897,4.07811750155,Thriller
strange-days,5.57868150897,4.07811750155,Sci-Fi
strange-days,5.57868150897,4.07811750155,Mystery
strange-days,5.57868150897,4.07811750155,Action
strange-days,5.57868150897,4.07811750155,Drama
strangers-on-a-train,5.63543358396,3.97090225564,Drama
strangers-on-a-train,5.63543358396,3.97090225564,Film-Noir
strangers-on-a-train,5.63543358396,3.97090225564,Thriller
sugar,5.75251362928,3.96533489097,Drama
sunset-blvd,5.73218834267,3.91288321925,Drama
sunset-blvd,5.73218834267,3.91288321925,Film-Noir
sunshine-cleaning,5.70161395634,3.970112222,Comedy
sunshine-cleaning,5.70161395634,3.970112222,Drama
super-8,5.63788590604,3.99802013423,Mystery
super-8,5.63788590604,3.99802013423,Sci-Fi
super-8,5.63788590604,3.99802013423,Thriller
superbad,5.63217901985,4.1751782098,Comedy
supergirl,5.65885981308,4.00742905692,Sci-Fi
supergirl,5.65885981308,4.00742905692,Adventure
supergirl,5.65885981308,4.00742905692,Fantasy
supergirl,5.65885981308,4.00742905692,Action
surrogates,5.52266880342,4.00436538462,Action
surrogates,5.52266880342,4.00436538462,Sci-Fi
surrogates,5.52266880342,4.00436538462,Thriller
suspect-zero,5.52735654304,3.98905878237,Thriller
suspect-zero,5.52735654304,3.98905878237,Crime
suspect-zero,5.52735654304,3.98905878237,Horror
suspect-zero,5.52735654304,3.98905878237,Drama
sweeney-todd-the-demon-barber-of-fleet-street,5.6526955684,4.07727360308,Drama
sweeney-todd-the-demon-barber-of-fleet-street,5.6526955684,4.07727360308,Horror
sweeney-todd-the-demon-barber-of-fleet-street,5.6526955684,4.07727360308,Musical
swordfish,5.6468,4.04528,Action
swordfish,5.6468,4.04528,Thriller
"synecdoche,-new-york",5.69695274307,3.98213108818,Comedy
"synecdoche,-new-york",5.69695274307,3.98213108818,Drama
syriana,5.70448921769,3.98106249016,Drama
syriana,5.70448921769,3.98106249016,Thriller
take-shelter,5.64930297199,3.81003207184,Drama
take-shelter,5.64930297199,3.81003207184,Thriller
taking-lives,5.51848446147,4.07781183482,Drama
taking-lives,5.51848446147,4.07781183482,Crime
taking-lives,5.51848446147,4.07781183482,Thriller
taking-lives,5.51848446147,4.07781183482,Horror
taking-sides,5.7640455665,4.01000923645,Drama
taking-sides,5.7640455665,4.01000923645,Music
tall-in-the-saddle,5.55967409659,3.94246031746,Mystery
tall-in-the-saddle,5.55967409659,3.94246031746,Western
tall-in-the-saddle,5.55967409659,3.94246031746,Romance
tamara-drewe,5.71143622962,4.06868885414,Comedy
tamara-drewe,5.71143622962,4.06868885414,Drama
tamara-drewe,5.71143622962,4.06868885414,Romance
ted,5.76781178136,4.06925880064,Comedy
ted,5.76781178136,4.06925880064,Fantasy
terminator-2-judgement-day,5.46942340374,4.03607307599,Sci-Fi
terminator-2-judgement-day,5.46942340374,4.03607307599,Action
terminator-2-judgement-day,5.46942340374,4.03607307599,Thriller
terminator-2-judgement-day,5.46942340374,4.03607307599,Drama
terminator-salvation,5.54620131291,4.0375536105,Action
terminator-salvation,5.54620131291,4.0375536105,Adventure
terminator-salvation,5.54620131291,4.0375536105,Sci-Fi
terminator-salvation,5.54620131291,4.0375536105,Thriller
the-abyss,5.49958470847,4.01803355336,Action
the-abyss,5.49958470847,4.01803355336,Adventure
the-abyss,5.49958470847,4.01803355336,Sci-Fi
the-abyss,5.49958470847,4.01803355336,Thriller
the-addams-family,5.59054924242,4.01152146465,Comedy
the-addams-family,5.59054924242,4.01152146465,Fantasy
the-addams-family,5.59054924242,4.01152146465,Horror
the-addams-family,5.59054924242,4.01152146465,Family
the-adventures-of-buckaroo-banzai-across-the-eighth-dimension,5.50978256368,4.07327396977,Adventure
the-adventures-of-buckaroo-banzai-across-the-eighth-dimension,5.50978256368,4.07327396977,Comedy
the-adventures-of-buckaroo-banzai-across-the-eighth-dimension,5.50978256368,4.07327396977,Romance
the-adventures-of-buckaroo-banzai-across-the-eighth-dimension,5.50978256368,4.07327396977,Sci-Fi
the-american,5.66214887365,3.93622722821,Crime
the-american,5.66214887365,3.93622722821,Drama
the-american,5.66214887365,3.93622722821,Thriller
the-amityville-asylum,5.53082729318,4.02379655086,Horror
the-anniversary-party,5.86294830372,4.08749865374,Drama
the-artist,5.7255942377,3.99605042017,Romance
the-artist,5.7255942377,3.99605042017,Comedy
the-artist,5.7255942377,3.99605042017,Drama
the-assignment,5.56597031186,4.04746288983,Thriller
the-avengers,5.52792532976,4.08817124972,Action
the-avengers,5.52792532976,4.08817124972,Adventure
the-avengers,5.52792532976,4.08817124972,Sci-Fi
the-bachelor-party,5.79646993141,3.96766629446,Drama
the-back-up-plan,5.844955034,4.02130511077,Comedy
the-back-up-plan,5.844955034,4.02130511077,Romance
the-battle-of-shaker-heights,5.79147507104,3.97617669853,Drama
the-battle-of-shaker-heights,5.79147507104,3.97617669853,Romance
the-battle-of-shaker-heights,5.79147507104,3.97617669853,Comedy
the-believer,5.60661865864,4.05076096303,Drama
the-best-exotic-marigold-hotel,5.84341784787,3.94089838291,Comedy
the-best-exotic-marigold-hotel,5.84341784787,3.94089838291,Drama
the-big-blue,5.78524755989,3.94327240461,Drama
the-big-blue,5.78524755989,3.94327240461,Romance
the-big-white,5.64041057368,3.98681289839,Comedy
the-big-white,5.64041057368,3.98681289839,Crime
the-big-white,5.64041057368,3.98681289839,Drama
the-birds,5.73088356974,3.90656914894,Drama
the-birds,5.73088356974,3.90656914894,Horror
the-birds,5.73088356974,3.90656914894,Thriller
the-birds,5.73088356974,3.90656914894,Romance
the-black-dahlia,5.54387258789,4.02638117896,Crime
the-black-dahlia,5.54387258789,4.02638117896,Drama
the-black-dahlia,5.54387258789,4.02638117896,Mystery
the-black-dahlia,5.54387258789,4.02638117896,Thriller
the-blind-side,5.80366051953,3.9437953599,Drama
the-bling-ring,5.86543490305,4.06335734072,Crime
the-bling-ring,5.86543490305,4.06335734072,Drama
the-book-of-eli,5.61477429719,3.97844337349,Action
the-book-of-eli,5.61477429719,3.97844337349,Adventure
the-book-of-eli,5.61477429719,3.97844337349,Drama
the-book-of-eli,5.61477429719,3.97844337349,Sci-Fi
the-book-of-eli,5.61477429719,3.97844337349,Thriller
the-book-of-eli,5.61477429719,3.97844337349,Western
the-boondock-saints,5.48997955653,4.11319861613,Crime
the-boondock-saints,5.48997955653,4.11319861613,Drama
the-boondock-saints,5.48997955653,4.11319861613,Thriller
the-bourne-identity,5.52694659871,4.00722136051,Action
the-bourne-identity,5.52694659871,4.00722136051,Thriller
the-bourne-identity,5.52694659871,4.00722136051,Mystery
the-bourne-identity,5.52694659871,4.00722136051,Drama
the-bourne-identity,5.52694659871,4.00722136051,Adventure
the-bourne-supremacy,5.53137540453,3.96728694714,Adventure
the-bourne-supremacy,5.53137540453,3.96728694714,Mystery
the-bourne-supremacy,5.53137540453,3.96728694714,Thriller
the-bourne-supremacy,5.53137540453,3.96728694714,Action
the-bourne-supremacy,5.53137540453,3.96728694714,Drama
the-bourne-ultimatum,5.47758716104,3.98168234643,Action
the-bourne-ultimatum,5.47758716104,3.98168234643,Adventure
the-bourne-ultimatum,5.47758716104,3.98168234643,Mystery
the-bourne-ultimatum,5.47758716104,3.98168234643,Thriller
the-box,5.65906821222,3.90063085154,Drama
the-box,5.65906821222,3.90063085154,Mystery
the-box,5.65906821222,3.90063085154,Sci-Fi
the-breakfast-club,5.67587944664,4.03469038208,Comedy
the-breakfast-club,5.67587944664,4.03469038208,Drama
the-brothers-bloom,5.64378095762,4.03138139791,Adventure
the-brothers-bloom,5.64378095762,4.03138139791,Comedy
the-brothers-bloom,5.64378095762,4.03138139791,Crime
the-brothers-bloom,5.64378095762,4.03138139791,Drama
the-brothers-bloom,5.64378095762,4.03138139791,Romance
the-butterfly-effect,5.59512098299,4.0333194707,Drama
the-butterfly-effect,5.59512098299,4.0333194707,Thriller
the-butterfly-effect,5.59512098299,4.0333194707,Fantasy
the-cell,5.58822414156,4.01244154203,Horror
the-cell,5.58822414156,4.01244154203,Sci-Fi
the-cell,5.58822414156,4.01244154203,Thriller
the-change-up,5.76712937475,4.15476012584,Comedy
the-cider-house-rules,5.76174043909,3.96762924929,Drama
the-cider-house-rules,5.76174043909,3.96762924929,Romance
the-cincinnati-kid,5.8025801195,3.95733297121,Drama
the-cooler,5.64785129175,4.08638521319,Drama
the-cooler,5.64785129175,4.08638521319,Romance
the-cooler,5.64785129175,4.08638521319,Comedy
the-croods,5.722279924,4.01791640279,Animation
the-croods,5.722279924,4.01791640279,Adventure
the-croods,5.722279924,4.01791640279,Comedy
the-crow-city-of-angels,5.50639028255,4.05442038553,Action
the-crow-city-of-angels,5.50639028255,4.05442038553,Fantasy
the-crow-city-of-angels,5.50639028255,4.05442038553,Thriller
the-crow-city-of-angels,5.50639028255,4.05442038553,Crime
the-crow,5.36558543299,4.15782765192,Action
the-crow,5.36558543299,4.15782765192,Drama
the-crow,5.36558543299,4.15782765192,Horror
the-crow,5.36558543299,4.15782765192,Fantasy
the-crow,5.36558543299,4.15782765192,Romance
the-crow,5.36558543299,4.15782765192,Thriller
the-curious-case-of-benjamin-button,5.82098473545,3.92836221738,Drama
the-curious-case-of-benjamin-button,5.82098473545,3.92836221738,Fantasy
the-curious-case-of-benjamin-button,5.82098473545,3.92836221738,Mystery
the-curious-case-of-benjamin-button,5.82098473545,3.92836221738,Romance
the-damned-united,5.78222544114,4.07142480906,Drama
the-dark-knight-rises,5.43358285243,4.08762242374,Action
the-dark-knight-rises,5.43358285243,4.08762242374,Crime
the-dark-knight-rises,5.43358285243,4.08762242374,Thriller
the-day-the-clown-cried,5.68034913033,3.97384673557,Drama
the-day-the-earth-stood-still,5.62248237179,3.99843108974,Drama
the-day-the-earth-stood-still,5.62248237179,3.99843108974,Sci-Fi
the-day-the-earth-stood-still,5.62248237179,3.99843108974,Thriller
the-debt,5.59552301255,3.95202032277,Action
the-debt,5.59552301255,3.95202032277,Drama
the-debt,5.59552301255,3.95202032277,Thriller
the-deer-hunter,5.55649798634,3.99194536859,Drama
the-deer-hunter,5.55649798634,3.99194536859,War
the-departed,5.57666883434,4.09500894164,Crime
the-departed,5.57666883434,4.09500894164,Drama
the-departed,5.57666883434,4.09500894164,Thriller
the-descendants,5.82071175858,4.0358792924,Comedy
the-descendants,5.82071175858,4.0358792924,Drama
the-distinguished-gentleman,5.7530305856,4.03518090265,Comedy
the-doors,5.68147628819,4.18183652531,Biography
the-doors,5.68147628819,4.18183652531,Drama
the-doors,5.68147628819,4.18183652531,Music
the-fabulous-baker-boys,5.85449905482,3.96041587902,Drama
the-fabulous-baker-boys,5.85449905482,3.96041587902,Romance
the-family-man,5.86946456447,3.96794723697,Comedy
the-family-man,5.86946456447,3.96794723697,Romance
the-fault-in-our-stars,5.78768722467,4.04193612335,Drama
the-fault-in-our-stars,5.78768722467,4.04193612335,Romance
the-fifth-element,5.62463476071,4.07542101475,Action
the-fifth-element,5.62463476071,4.07542101475,Comedy
the-fifth-element,5.62463476071,4.07542101475,Drama
the-fifth-element,5.62463476071,4.07542101475,Fantasy
the-fifth-element,5.62463476071,4.07542101475,Romance
the-fifth-element,5.62463476071,4.07542101475,Sci-Fi
the-fighter,5.63459287883,4.07816450455,Drama
the-flintstones,5.62177208481,4.00247526502,Comedy
the-flintstones,5.62177208481,4.00247526502,Family
the-flintstones,5.62177208481,4.00247526502,Fantasy
the-french-connection,5.46623430056,4.04708748376,Action
the-french-connection,5.46623430056,4.04708748376,Crime
the-french-connection,5.46623430056,4.04708748376,Thriller
the-fugitive,5.51157846211,3.9339184953,Action
the-fugitive,5.51157846211,3.9339184953,Adventure
the-fugitive,5.51157846211,3.9339184953,Mystery
the-fugitive,5.51157846211,3.9339184953,Thriller
the-getaway,5.53529613215,3.90860394843,Action
the-getaway,5.53529613215,3.90860394843,Crime
the-getaway,5.53529613215,3.90860394843,Drama
the-getaway,5.53529613215,3.90860394843,Thriller
the-godfather-part-ii,5.73646514103,4.00233209154,Crime
the-godfather-part-ii,5.73646514103,4.00233209154,Drama
the-godfather,5.67415742349,3.99534544969,Crime
the-godfather,5.67415742349,3.99534544969,Drama
the-graduate,5.80070598007,3.8710589701,Comedy
the-graduate,5.80070598007,3.8710589701,Drama
the-graduate,5.80070598007,3.8710589701,Romance
the-green-mile,5.52356746495,3.99803008178,Drama
the-green-mile,5.52356746495,3.99803008178,Fantasy
the-grifters,5.63855331842,3.9726043997,Crime
the-grifters,5.63855331842,3.9726043997,Drama
the-grudge,5.61046576737,3.81053448715,Horror
the-grudge,5.61046576737,3.81053448715,Mystery
the-grudge,5.61046576737,3.81053448715,Thriller
the-hangover,5.74615560641,4.08904118993,Comedy
the-hangover,5.74615560641,4.08904118993,Crime
the-hangover,5.74615560641,4.08904118993,Mystery
the-hangover,5.74615560641,4.08904118993,Thriller
the-haunting,5.61706867414,3.92233369181,Horror
the-haunting,5.61706867414,3.92233369181,Mystery
the-haunting,5.61706867414,3.92233369181,Thriller
the-hebrew-hammer,5.66341966637,3.99805531168,Comedy
the-help,5.82786639926,3.90632366554,Drama
the-hills-have-eyes,5.51023988369,4.01358614005,Horror
the-hills-have-eyes,5.51023988369,4.01358614005,Thriller
the-hitchhiker's-guide-to-the-galaxy,5.67273992224,3.99700634336,Adventure
the-hitchhiker's-guide-to-the-galaxy,5.67273992224,3.99700634336,Comedy
the-hitchhiker's-guide-to-the-galaxy,5.67273992224,3.99700634336,Sci-Fi
the-horse-whisperer,5.85371171609,3.93351118133,Drama
the-horse-whisperer,5.85371171609,3.93351118133,Romance
the-hudsucker-proxy,5.65951223902,3.91428185745,Comedy
the-hudsucker-proxy,5.65951223902,3.91428185745,Fantasy
the-hudsucker-proxy,5.65951223902,3.91428185745,Romance
the-ice-storm,5.74872662511,3.93657390917,Drama
the-ides-of-march,5.66431043257,3.99329262087,Drama
the-imaginarium-of-doctor-parnassus,5.614622,4.091512,Adventure
the-imaginarium-of-doctor-parnassus,5.614622,4.091512,Fantasy
the-imaginarium-of-doctor-parnassus,5.614622,4.091512,Mystery
the-insider,5.61759952161,4.01042029728,Drama
the-insider,5.61759952161,4.01042029728,Thriller
the-invention-of-lying,5.69957249071,4.08880483271,Comedy
the-iron-lady,5.66754468719,3.96635054618,Drama
the-island,5.52802754382,3.98952765764,Action
the-island,5.52802754382,3.98952765764,Drama
the-island,5.52802754382,3.98952765764,Sci-Fi
the-island,5.52802754382,3.98952765764,Thriller
the-italian-job,5.63733445803,4.03650991143,Adventure
the-italian-job,5.63733445803,4.03650991143,Action
the-italian-job,5.63733445803,4.03650991143,Crime
the-italian-job,5.63733445803,4.03650991143,Thriller
the-jacket,5.64653810666,3.96570031371,Thriller
the-jacket,5.64653810666,3.96570031371,Drama
the-jacket,5.64653810666,3.96570031371,Fantasy
the-kids-are-all-right,5.76300412736,4.05316627358,Comedy
the-kids-are-all-right,5.76300412736,4.05316627358,Drama
the-king's-speech,5.6627639485,3.9987167382,Drama
the-king-of-comedy,5.84505244755,3.95499475524,Comedy
the-king-of-comedy,5.84505244755,3.95499475524,Crime
the-king-of-comedy,5.84505244755,3.95499475524,Drama
the-kingdom,5.54145826567,4.03488470283,Action
the-kingdom,5.54145826567,4.03488470283,Drama
the-kingdom,5.54145826567,4.03488470283,Thriller
the-ladykillers,5.60319156234,3.95341107872,Comedy
the-ladykillers,5.60319156234,3.95341107872,Crime
the-last-boy-scout,5.5276206089,4.16209211553,Action
the-last-boy-scout,5.5276206089,4.16209211553,Thriller
the-last-flight,5.63922435897,4.02611752137,Drama
the-last-of-the-mohicans,5.50511234912,4.06350417827,Adventure
the-last-of-the-mohicans,5.50511234912,4.06350417827,Romance
the-last-of-the-mohicans,5.50511234912,4.06350417827,War
the-last-samurai,5.53109332528,4.13407580791,Action
the-last-samurai,5.53109332528,4.13407580791,Adventure
the-last-samurai,5.53109332528,4.13407580791,Drama
the-last-samurai,5.53109332528,4.13407580791,War
the-last-station,5.76128601546,3.99517919888,Drama
the-last-station,5.76128601546,3.99517919888,History
the-life-of-david-gale,5.57264338666,3.93082520484,Drama
the-life-of-david-gale,5.57264338666,3.93082520484,Crime
the-life-of-david-gale,5.57264338666,3.93082520484,Thriller
the-limey,5.67611739235,4.00964878518,Crime
the-limey,5.67611739235,4.00964878518,Drama
the-lincoln-lawyer,5.59371488912,4.05179725449,Crime
the-lincoln-lawyer,5.59371488912,4.05179725449,Drama
the-lincoln-lawyer,5.59371488912,4.05179725449,Thriller
the-long-kiss-goodnight,5.45033461415,4.12915946206,Action
the-long-kiss-goodnight,5.45033461415,4.12915946206,Thriller
the-long-kiss-goodnight,5.45033461415,4.12915946206,Drama
the-lord-of-the-rings-fellowship-of-the-ring,5.58105119187,4.05602188355,Action
the-lord-of-the-rings-fellowship-of-the-ring,5.58105119187,4.05602188355,Adventure
the-lord-of-the-rings-fellowship-of-the-ring,5.58105119187,4.05602188355,Fantasy
the-losers,5.51904383491,4.09391694437,Action
the-losers,5.51904383491,4.09391694437,Adventure
the-losers,5.51904383491,4.09391694437,Crime
the-losers,5.51904383491,4.09391694437,Mystery
the-losers,5.51904383491,4.09391694437,Thriller
the-majestic,5.75051415668,3.93310231023,Drama
the-majestic,5.75051415668,3.93310231023,Romance
the-man-who-knew-too-much,5.71436706268,3.89211252219,Adventure
the-man-who-knew-too-much,5.71436706268,3.89211252219,Drama
the-man-who-knew-too-much,5.71436706268,3.89211252219,Thriller
the-man-who-wasn't-there,5.62068329718,3.96684652928,Comedy
the-man-who-wasn't-there,5.62068329718,3.96684652928,Drama
the-man-who-wasn't-there,5.62068329718,3.96684652928,Crime
the-manchurian-candidate,5.56058008026,4.02486136447,Thriller
the-manchurian-candidate,5.56058008026,4.02486136447,Mystery
the-manchurian-candidate,5.56058008026,4.02486136447,Sci-Fi
the-mask,5.6425060324,4.07902275078,Action
the-mask,5.6425060324,4.07902275078,Comedy
the-mask,5.6425060324,4.07902275078,Crime
the-mask,5.6425060324,4.07902275078,Drama
the-mask,5.6425060324,4.07902275078,Fantasy
the-mask,5.6425060324,4.07902275078,Romance
the-master,5.79856766025,4.0104589818,Drama
the-matrix-reloaded,5.49168355249,4.04864625997,Sci-Fi
the-matrix-reloaded,5.49168355249,4.04864625997,Action
the-matrix-reloaded,5.49168355249,4.04864625997,Thriller
the-matrix,5.56306467275,4.03264517382,Action
